Year,City,Total population,Under 5 years,Percent Under 5 years,5 to 9 years,Percent 5 to 9 years,10 to 14 years,Percent 10 to 14 years,15 to 19 years,Percent 15 to 19 years,20 to 24 years,Percent 20 to 24 years,25 to 34 years,Percent 25 to 34 years,35 to 44 years,Percent 35 to 44 years,45 to 54 years,Percent 45 to 54 years,55 to 59 years,Percent 55 to 59 years,60 to 64 years,Percent 60 to 64 years,65 to 74 years,Percent 65 to 74 years,75 to 84 years,Percent 75 to 84 years,85 years and over,Percent 85 years and over
2019,San Ramon,"75,984","3,551",4.70%,"6,134",8.10%,"7,117",9.40%,"5,219",6.90%,"3,477",4.60%,"5,716",7.50%,"11,952",15.70%,"17,247",22.70%,"4,295",5.70%,"2,532",3.30%,"5,030",6.60%,"2,460",3.20%,"1,254",1.70%
2019,Santa Ana,"332,332","22,442",6.80%,"22,947",6.90%,"24,897",7.50%,"25,815",7.80%,"24,620",7.40%,"54,702",16.50%,"48,722",14.70%,"40,696",12.20%,"17,251",5.20%,"15,810",4.80%,"20,495",6.20%,"9,196",2.80%,"4,739",1.40%
2019,Santa Barbara,"91,357","4,027",4.40%,"3,535",3.90%,"6,001",6.60%,"5,020",5.50%,"9,046",9.90%,"13,540",14.80%,"12,142",13.30%,"10,723",11.70%,"5,536",6.10%,"4,530",5.00%,"9,838",10.80%,"4,319",4.70%,"3,100",3.40%
2019,Santa Clara,"130,371","7,506",5.80%,"6,438",4.90%,"5,022",3.90%,"9,651",7.40%,"9,336",7.20%,"30,577",23.50%,"18,034",13.80%,"16,162",12.40%,"7,527",5.80%,"6,866",5.30%,"6,806",5.20%,"5,011",3.80%,"1,435",1.10%
2019,Santa Clarita,"212,975","13,958",6.60%,"13,458",6.30%,"15,811",7.40%,"16,334",7.70%,"12,125",5.70%,"25,141",11.80%,"26,774",12.60%,"31,330",14.70%,"15,520",7.30%,"13,944",6.50%,"16,881",7.90%,"8,585",4.00%,"3,114",1.50%
2019,Santa Cruz,"64,605","2,054",3.20%,"2,162",3.30%,"2,950",4.60%,"9,714",15.00%,"12,696",19.70%,"9,131",14.10%,"6,951",10.80%,"6,750",10.40%,"2,680",4.10%,"3,004",4.60%,"4,231",6.50%,"1,821",2.80%,461,0.70%
2019,Santa Maria,"107,273","12,668",11.80%,"7,987",7.40%,"9,827",9.20%,"7,359",6.90%,"9,043",8.40%,"17,404",16.20%,"14,068",13.10%,"9,463",8.80%,"4,934",4.60%,"2,929",2.70%,"6,162",5.70%,"2,509",2.30%,"2,920",2.70%
2019,Santa Monica,"90,401","3,792",4.20%,"2,809",3.10%,"3,454",3.80%,"3,110",3.40%,"4,073",4.50%,"16,601",18.40%,"13,480",14.90%,"12,249",13.50%,"5,071",5.60%,"5,975",6.60%,"9,795",10.80%,"6,850",7.60%,"3,142",3.50%
2019,Santa Rosa,"176,761","11,237",6.40%,"10,128",5.70%,"12,002",6.80%,"10,447",5.90%,"10,092",5.70%,"25,209",14.30%,"22,729",12.90%,"24,715",14.00%,"11,090",6.30%,"9,776",5.50%,"16,995",9.60%,"8,361",4.70%,"3,980",2.30%
2019,Simi Valley,"125,594","6,456",5.10%,"5,092",4.10%,"7,438",5.90%,"8,409",6.70%,"8,224",6.50%,"17,029",13.60%,"15,287",12.20%,"19,568",15.60%,"10,228",8.10%,"8,039",6.40%,"10,342",8.20%,"6,253",5.00%,"3,229",2.60%
2019,South Gate,"93,433","6,763",7.20%,"6,158",6.60%,"6,487",6.90%,"6,591",7.10%,"7,900",8.50%,"16,078",17.20%,"10,893",11.70%,"11,879",12.70%,"4,839",5.20%,"4,869",5.20%,"7,734",8.30%,"2,097",2.20%,"1,145",1.20%
2019,South San Francisco,"67,781","2,025",3.00%,"2,034",3.00%,"3,195",4.70%,"3,060",4.50%,"4,314",6.40%,"11,681",17.20%,"8,856",13.10%,"11,005",16.20%,"5,031",7.40%,"5,174",7.60%,"6,638",9.80%,"3,425",5.10%,"1,343",2.00%
2019,Stockton,"312,682","22,942",7.30%,"21,396",6.80%,"26,311",8.40%,"23,824",7.60%,"21,548",6.90%,"43,915",14.00%,"42,711",13.70%,"35,019",11.20%,"16,695",5.30%,"15,774",5.00%,"24,599",7.90%,"13,552",4.30%,"4,396",1.40%
2019,Sunnyvale,"152,710","11,766",7.70%,"10,381",6.80%,"6,727",4.40%,"5,541",3.60%,"7,978",5.20%,"32,235",21.10%,"26,817",17.60%,"18,635",12.20%,"8,911",5.80%,"7,861",5.10%,"9,353",6.10%,"4,277",2.80%,"2,228",1.50%
2019,Temecula,"114,751","9,447",8.20%,"8,457",7.40%,"8,488",7.40%,"9,188",8.00%,"5,729",5.00%,"14,873",13.00%,"18,575",16.20%,"12,499",10.90%,"7,879",6.90%,"6,909",6.00%,"8,058",7.00%,"3,228",2.80%,"1,421",1.20%
2019,Thousand Oaks,"126,815","8,665",6.80%,"5,616",4.40%,"10,377",8.20%,"8,316",6.60%,"8,514",6.70%,"12,055",9.50%,"15,228",12.00%,"16,434",13.00%,"8,220",6.50%,"8,203",6.50%,"14,344",11.30%,"7,724",6.10%,"3,119",2.50%
2019,Torrance,"143,589","7,478",5.20%,"8,302",5.80%,"8,912",6.20%,"5,149",3.60%,"4,798",3.30%,"21,963",15.30%,"19,463",13.60%,"19,322",13.50%,"12,670",8.80%,"10,042",7.00%,"13,386",9.30%,"8,520",5.90%,"3,584",2.50%
2019,Tracy,"94,751","5,558",5.90%,"5,470",5.80%,"7,924",8.40%,"8,377",8.80%,"7,127",7.50%,"15,085",15.90%,"13,774",14.50%,"12,214",12.90%,"5,213",5.50%,"5,566",5.90%,"5,002",5.30%,"2,406",2.50%,"1,035",1.10%
2019,Tulare,"65,508","5,475",8.40%,"9,922",15.10%,"6,946",10.60%,"4,906",7.50%,"5,154",7.90%,"9,845",15.00%,"8,137",12.40%,"6,737",10.30%,"2,031",3.10%,"1,207",1.80%,"2,935",4.50%,"1,708",2.60%,505,0.80%
2019,Turlock,"73,629","5,602",7.60%,"5,394",7.30%,"5,335",7.20%,"5,994",8.10%,"6,051",8.20%,"10,724",14.60%,"8,658",11.80%,"8,593",11.70%,"3,928",5.30%,"3,568",4.80%,"6,321",8.60%,"2,294",3.10%,"1,167",1.60%
2019,Tustin,"79,346","3,615",4.60%,"5,934",7.50%,"7,569",9.50%,"6,232",7.90%,"5,106",6.40%,"11,472",14.50%,"11,134",14.00%,"11,258",14.20%,"4,024",5.10%,"4,154",5.20%,"5,324",6.70%,"2,732",3.40%,792,1.00%
2019,Union City,"74,099","4,108",5.50%,"4,461",6.00%,"4,965",6.70%,"2,908",3.90%,"3,238",4.40%,"10,416",14.10%,"12,210",16.50%,"8,784",11.90%,"5,237",7.10%,"4,432",6.00%,"8,120",11.00%,"3,685",5.00%,"1,535",2.10%
2019,Upland,"77,123","3,645",4.70%,"3,557",4.60%,"5,158",6.70%,"6,093",7.90%,"4,994",6.50%,"12,802",16.60%,"9,339",12.10%,"11,602",15.00%,"4,366",5.70%,"4,138",5.40%,"6,415",8.30%,"4,083",5.30%,931,1.20%
2019,Vacaville,"100,669","6,563",6.50%,"6,483",6.40%,"6,411",6.40%,"5,526",5.50%,"5,671",5.60%,"15,560",15.50%,"14,416",14.30%,"12,712",12.60%,"6,309",6.30%,"7,010",7.00%,"8,394",8.30%,"4,226",4.20%,"1,388",1.40%
2019,Vallejo,"121,692","5,646",4.60%,"7,429",6.10%,"8,105",6.70%,"6,040",5.00%,"8,909",7.30%,"17,648",14.50%,"14,086",11.60%,"15,732",12.90%,"9,011",7.40%,"9,454",7.80%,"13,400",11.00%,"4,090",3.40%,"2,142",1.80%
2019,Victorville,"122,399","10,883",8.90%,"10,977",9.00%,"12,798",10.50%,"7,976",6.50%,"8,164",6.70%,"18,965",15.50%,"17,237",14.10%,"12,141",9.90%,"6,296",5.10%,"5,487",4.50%,"5,987",4.90%,"4,019",3.30%,"1,469",1.20%
2019,Visalia,"134,608","12,140",9.00%,"7,826",5.80%,"9,931",7.40%,"10,009",7.40%,"9,334",6.90%,"21,484",16.00%,"16,846",12.50%,"15,556",11.60%,"8,412",6.20%,"6,858",5.10%,"11,001",8.20%,"3,144",2.30%,"2,067",1.50%
2019,Vista,"101,639","6,748",6.60%,"6,739",6.60%,"6,827",6.70%,"6,745",6.60%,"7,600",7.50%,"17,961",17.70%,"13,758",13.50%,"14,848",14.60%,"5,813",5.70%,"4,011",3.90%,"6,579",6.50%,"2,524",2.50%,"1,486",1.50%
2019,Walnut Creek,"70,161","3,726",5.30%,"4,419",6.30%,"2,169",3.10%,"2,637",3.80%,"2,908",4.10%,"9,624",13.70%,"9,516",13.60%,"7,158",10.20%,"4,386",6.30%,"4,110",5.90%,"9,159",13.10%,"6,838",9.70%,"3,511",5.00%
2019,West Covina,"105,114","6,515",6.20%,"4,961",4.70%,"6,263",6.00%,"5,938",5.60%,"6,594",6.30%,"16,820",16.00%,"12,889",12.30%,"14,726",14.00%,"7,093",6.70%,"6,337",6.00%,"10,239",9.70%,"5,011",4.80%,"1,728",1.60%
2019,Westminster,"90,642","5,782",6.40%,"4,592",5.10%,"6,058",6.70%,"4,936",5.40%,"5,503",6.10%,"13,099",14.50%,"10,484",11.60%,"14,376",15.90%,"4,863",5.40%,"6,589",7.30%,"6,156",6.80%,"5,885",6.50%,"2,319",2.60%
2019,Whittier,"85,087","5,514",6.50%,"6,355",7.50%,"5,943",7.00%,"5,495",6.50%,"6,269",7.40%,"10,291",12.10%,"13,005",15.30%,"9,728",11.40%,"5,510",6.50%,"4,636",5.40%,"6,432",7.60%,"4,251",5.00%,"1,658",1.90%
2019,Yorba Linda,"67,645","3,042",4.50%,"4,029",6.00%,"4,588",6.80%,"3,694",5.50%,"2,843",4.20%,"7,496",11.10%,"7,742",11.40%,"11,353",16.80%,"5,751",8.50%,"4,263",6.30%,"7,889",11.70%,"4,071",6.00%,884,1.30%
2019,Yuba City,"67,009","3,000",4.50%,"4,924",7.30%,"4,268",6.40%,"4,742",7.10%,"5,275",7.90%,"9,204",13.70%,"7,705",11.50%,"8,242",12.30%,"3,286",4.90%,"5,164",7.70%,"5,894",8.80%,"3,803",5.70%,"1,502",2.20%
